condition,trial,cs_plus_side,n_steps,requested_run_time_s,simulated_time_s,stopped_early,final_x,final_y,final_z,path_length,mean_y,signed_final_y,distance_to_cs_plus,distance_to_cs_minus,choice,video_frame_count,video_duration_s,render_device,video_path,trajectory_path,plot_path,cs_plus_odor,cs_minus_odor,unconditioned_stimulus,memory_phase,mb_perturbation,expected_behavior,biological_question,source_forward_drive,source_turning_drive,source_feeding_drive,choice_is_cs_plus,approach_margin,expected_choice_met
mch_sucrose_appetitive_wt_counterbalanced,20,right,2000,0.2,0.2,False,1.2782535552978516,-0.023291828110814095,1.1395007371902466,1.8056209170599544,0.07000210781590431,0.023291828110814095,4.033447067935892,4.067947539874428,CS+,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.03450047193853578,1.0
mch_sucrose_appetitive_wt_counterbalanced,21,right,2000,0.2,0.2,False,1.2632627487182617,-0.1836787909269333,1.0967313051223755,1.9610083782599217,0.010961070955236551,0.1836787909269333,3.9270085224287334,4.198278388381493,CS+,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.2712698659527599,1.0
mch_sucrose_appetitive_wt_counterbalanced,22,right,2000,0.2,0.2,False,1.35222589969635,-0.23003345727920532,1.015662431716919,2.049052919136525,-0.05278457596911539,0.23003345727920532,3.831895397062842,4.176580398050762,CS+,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.34468500098791965,1.0
mch_sucrose_appetitive_wt_counterbalanced,23,right,2000,0.2,0.2,False,1.2205474376678467,-0.388551265001297,1.110298752784729,1.9708540385065494,-0.1166634706320001,0.388551265001297,3.813793523747857,4.382651734030056,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.5688582102821993,1.0
mch_sucrose_appetitive_wt_counterbalanced,24,right,2000,0.2,0.2,False,1.2953457832336426,-0.08682996779680252,0.9765540957450867,1.9862749681033371,0.02025347891553065,0.08682996779680252,3.9751369874255675,4.104104492134727,CS+,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.12896750470915963,1.0
mch_sucrose_appetitive_wt_counterbalanced,25,right,2000,0.2,0.2,False,1.3723753690719604,-0.11513693630695343,1.2128665447235107,2.087724325664658,0.019919710252754158,0.11513693630695343,3.9021591583788773,4.075351436747951,CS+,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.1731922783690738,1.0
mch_sucrose_appetitive_wt_counterbalanced,26,right,2000,0.2,0.2,False,1.147829294204712,-0.23447741568088531,1.073089361190796,2.139394669496405,0.021820755069551525,0.23447741568088531,3.972781506624278,4.312391666760626,CS+,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.33961016013634815,1.0
mch_sucrose_appetitive_wt_counterbalanced,27,right,2000,0.2,0.2,False,1.1648389101028442,-0.22940026223659515,1.034462809562683,2.1329429186224886,-0.04197511869110258,0.22940026223659515,3.9641343711536163,4.297343884238335,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.33320951308471836,1.0
mch_sucrose_appetitive_wt_counterbalanced,28,right,2000,0.2,0.2,False,0.9501376152038574,0.07371939718723297,1.1086442470550537,1.6731611393009427,0.10390206922013204,-0.07371939718723297,4.330059064128278,4.226674666045716,CS-,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.10338439808256172,0.0
mch_sucrose_appetitive_wt_counterbalanced,29,right,2000,0.2,0.2,False,1.2196134328842163,-0.14492253959178925,0.9130082130432129,1.6079137457253507,-0.017085363403446536,0.14492253959178925,3.985224807652498,4.197747877449331,CS+,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.21252306979683278,1.0
mch_sucrose_appetitive_wt_counterbalanced,30,right,2000,0.2,0.2,False,1.185912013053894,-0.504444420337677,1.0520031452178955,2.0238167730028827,-0.13492384054594367,0.504444420337677,3.7612350165149397,4.49446569611008,CS+,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.73323067959514,1.0
mch_sucrose_appetitive_wt_counterbalanced,31,right,2000,0.2,0.2,False,1.3288228511810303,-0.32635730504989624,1.081120491027832,2.0978769193780376,-0.0893903963361845,0.32635730504989624,3.7793587578625947,4.2661270821708355,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.4867683243082408,1.0
mch_sucrose_appetitive_wt_counterbalanced,32,right,2000,0.2,0.2,False,1.123488187789917,-0.12883643805980682,1.039533257484436,1.9982597535803042,0.004418760832368207,0.12883643805980682,4.064221992607839,4.250169133330451,CS+,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.18594714072261187,1.0
mch_sucrose_appetitive_wt_counterbalanced,33,right,2000,0.2,0.2,False,1.3135671615600586,-0.36977919936180115,1.142440915107727,1.9768498523781814,-0.0003391835684333273,0.36977919936180115,3.7596519593651654,4.309562999643925,CS+,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.5499110402787593,1.0
mch_sucrose_appetitive_wt_counterbalanced,34,right,2000,0.2,0.2,False,1.2588247060775757,-0.17774637043476105,1.072218656539917,1.9474195206703453,0.016754106587140997,0.17774637043476105,3.934356051707173,4.196678923484853,CS+,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.26232287177768043,1.0
mch_sucrose_appetitive_wt_counterbalanced,35,right,2000,0.2,0.2,False,1.1225122213363647,-0.4253574311733246,1.0537974834442139,1.8685734889120245,-0.1779813634366583,0.4253574311733246,3.8611812018568883,4.47359021901346,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.6124090171565721,1.0
mch_sucrose_appetitive_wt_counterbalanced,36,right,2000,0.2,0.2,False,1.4251893758773804,0.015056860633194447,0.8863857984542847,2.0774065605790804,0.08433990911743604,-0.015056860633194447,3.9648729642885163,3.942021726899495,CS-,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.022851237389021506,0.0
mch_sucrose_appetitive_wt_counterbalanced,37,right,2000,0.2,0.2,False,1.3893235921859741,-0.04213063046336174,0.9855267405509949,1.922552568171621,0.02101079424948162,0.04213063046336174,3.9452024680058964,4.008764158580567,CS+,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.06356169057467032,1.0
mch_sucrose_appetitive_wt_counterbalanced,38,right,2000,0.2,0.2,False,0.9934437870979309,0.13886579871177673,0.9738956689834595,1.877989186415889,0.030231979732932814,-0.13886579871177673,4.3464765918687,4.150357717007202,CS-,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.19611887486149815,0.0
mch_sucrose_appetitive_wt_counterbalanced,39,right,2000,0.2,0.2,False,1.2263774871826172,-0.37270963191986084,1.1643959283828735,1.8845253553028298,-0.14712867754424405,0.37270963191986084,3.820423605022627,4.366709528335084,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.5462859233124573,1.0
mch_sucrose_appetitive_wt_counterbalanced,40,right,2000,0.2,0.2,False,1.3839648962020874,0.030665311962366104,1.1353776454925537,2.2491273031328625,0.05165324003162459,-0.030665311962366104,4.0035698941613225,3.9573460998359127,CS-,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.046223794325409795,0.0
mch_sucrose_appetitive_wt_counterbalanced,41,right,2000,0.2,0.2,False,1.107761025428772,0.09861062467098236,1.1173943281173706,1.9445157395462043,0.13439230744633823,-0.09861062467098236,4.238683060733926,4.096719003458857,CS-,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.1419640572750689,0.0
mch_sucrose_appetitive_wt_counterbalanced,42,right,2000,0.2,0.2,False,1.1485264301300049,-0.3477109372615814,1.112315058708191,1.9182491903566516,-0.06726092466299087,0.3477109372615814,3.8942956734163077,4.3975072528795165,CS+,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.5032115794632088,1.0
mch_sucrose_appetitive_wt_counterbalanced,43,right,2000,0.2,0.2,False,0.9322920441627502,-0.3226182460784912,1.0099081993103027,1.7019030027507764,-0.03383175370851905,0.3226182460784912,4.071757011234705,4.522236627099566,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.45047961586486185,1.0
mch_sucrose_appetitive_wt_counterbalanced,44,right,2000,0.2,0.2,False,1.0642400979995728,-0.34875163435935974,1.0657944679260254,1.8423264262064751,-0.12419003984864957,0.34875163435935974,3.95573053916792,4.453405855165015,CS+,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.49767531599709525,1.0
mch_sucrose_appetitive_wt_counterbalanced,45,right,2000,0.2,0.2,False,1.222290277481079,-0.2270488291978836,1.1064128875732422,1.8178506060867239,-0.0421110391065813,0.2270488291978836,3.9249114000482823,4.257876871000801,CS+,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.3329654709525185,1.0
mch_sucrose_appetitive_wt_counterbalanced,46,right,2000,0.2,0.2,False,1.4496742486953735,-0.2806894779205322,1.1798158884048462,2.1496422855121176,0.008508375275225261,0.2806894779205322,3.728110936286582,4.155368201291674,CS+,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.4272572650050921,1.0
mch_sucrose_appetitive_wt_counterbalanced,47,right,2000,0.2,0.2,False,1.4705345630645752,-0.3531298339366913,0.9979480504989624,2.0857668425385922,-0.01440914161717592,0.3531298339366913,3.6611633496263076,4.20019940953846,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.539036059912152,1.0
mch_sucrose_appetitive_wt_counterbalanced,48,right,2000,0.2,0.2,False,1.4419879913330078,-0.05814327672123909,1.0362530946731567,2.1359108234249575,0.07596129431814189,0.05814327672123909,3.898454362537157,3.9869368865634,CS+,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.08848252402624324,1.0
mch_sucrose_appetitive_wt_counterbalanced,49,right,2000,0.2,0.2,False,1.0978213548660278,-0.09061993658542633,1.0304442644119263,2.0023463246013677,0.038419751600498785,0.09061993658542633,4.109395727070568,4.239642966181346,CS+,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.13024723911077807,1.0
